image_path,text
/home/dzimmerman2021/Documents/fathomnet/train/rois/5032_15224.png,a photo of Scleractinia
/home/dzimmerman2021/Documents/fathomnet/train/rois/2933_9757.png,a photo of Serpulidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/5691_16913.png,a photo of Holothuroidea
/home/dzimmerman2021/Documents/fathomnet/train/rois/2759_9322.png,a photo of Pennatula phosphorea
/home/dzimmerman2021/Documents/fathomnet/train/rois/3452_11282.png,a photo of Crinoidea
/home/dzimmerman2021/Documents/fathomnet/train/rois/3895_12344.png,a photo of Farrea
/home/dzimmerman2021/Documents/fathomnet/train/rois/663_2685.png,a photo of Ophiuroidea
/home/dzimmerman2021/Documents/fathomnet/train/rois/1390_5226.png,a photo of Elpidia
/home/dzimmerman2021/Documents/fathomnet/train/rois/1741_6256.png,a photo of Rathbunaster californicus
/home/dzimmerman2021/Documents/fathomnet/train/rois/7392_20527.png,a photo of Heterocarpus
/home/dzimmerman2021/Documents/fathomnet/train/rois/1139_4368.png,a photo of Heteropolypus ritteri
/home/dzimmerman2021/Documents/fathomnet/train/rois/1494_5538.png,a photo of Isididae
/home/dzimmerman2021/Documents/fathomnet/train/rois/5169_15557.png,a photo of Paralomis multispina
/home/dzimmerman2021/Documents/fathomnet/train/rois/3181_10571.png,a photo of Merluccius productus
/home/dzimmerman2021/Documents/fathomnet/train/rois/3413_11102.png,a photo of Isididae
/home/dzimmerman2021/Documents/fathomnet/train/rois/7372_20476.png,a photo of Chorilia longipes
/home/dzimmerman2021/Documents/fathomnet/train/rois/1855_6690.png,a photo of Isididae
/home/dzimmerman2021/Documents/fathomnet/train/rois/2210_7711.png,a photo of Crinoidea
/home/dzimmerman2021/Documents/fathomnet/train/rois/3444_11267.png,a photo of Zoantharia
/home/dzimmerman2021/Documents/fathomnet/train/rois/626_2542.png,a photo of Tunicata
/home/dzimmerman2021/Documents/fathomnet/train/rois/8353_22467.png,a photo of Brisingida
/home/dzimmerman2021/Documents/fathomnet/train/rois/1139_4367.png,a photo of Porifera
/home/dzimmerman2021/Documents/fathomnet/train/rois/4179_13047.png,a photo of Brisingida
/home/dzimmerman2021/Documents/fathomnet/train/rois/3022_10142.png,a photo of Vesicomyidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/749_2966.png,a photo of Hippasteria
/home/dzimmerman2021/Documents/fathomnet/train/rois/3494_11389.png,a photo of Pannychia moseleyi
/home/dzimmerman2021/Documents/fathomnet/train/rois/4669_14349.png,a photo of Chorilia longipes
/home/dzimmerman2021/Documents/fathomnet/train/rois/5875_17267.png,a photo of Parastenella
/home/dzimmerman2021/Documents/fathomnet/train/rois/1761_6357.png,a photo of Merluccius productus
/home/dzimmerman2021/Documents/fathomnet/train/rois/4882_14834.png,a photo of Hippasteria
/home/dzimmerman2021/Documents/fathomnet/train/rois/874_3430.png,a photo of Ophiuroidea
/home/dzimmerman2021/Documents/fathomnet/train/rois/4027_12693.png,a photo of Florometra serratissima
/home/dzimmerman2021/Documents/fathomnet/train/rois/7313_20343.png,a photo of Gersemia juliepackardae
/home/dzimmerman2021/Documents/fathomnet/train/rois/5173_15566.png,a photo of Pyrosoma atlanticum
/home/dzimmerman2021/Documents/fathomnet/train/rois/582_2377.png,a photo of Scotoplanes
/home/dzimmerman2021/Documents/fathomnet/train/rois/2691_9133.png,a photo of Metridium farcimen
/home/dzimmerman2021/Documents/fathomnet/train/rois/1962_7008.png,a photo of Staurocalyptus
/home/dzimmerman2021/Documents/fathomnet/train/rois/3496_11395.png,a photo of Liponema brevicorne
/home/dzimmerman2021/Documents/fathomnet/train/rois/1411_5287.png,a photo of Apostichopus leukothele
/home/dzimmerman2021/Documents/fathomnet/train/rois/8006_21828.png,a photo of Delectopecten
/home/dzimmerman2021/Documents/fathomnet/train/rois/1821_6590.png,a photo of Psolus squamatus
/home/dzimmerman2021/Documents/fathomnet/train/rois/4587_14114.png,a photo of Gastropoda
/home/dzimmerman2021/Documents/fathomnet/train/rois/1956_6982.png,a photo of Scotoplanes globosa
/home/dzimmerman2021/Documents/fathomnet/train/rois/403_1560.png,a photo of Paralomis multispina
/home/dzimmerman2021/Documents/fathomnet/train/rois/3637_11683.png,a photo of Acanthascinae
/home/dzimmerman2021/Documents/fathomnet/train/rois/322_1196.png,a photo of Paralomis multispina
/home/dzimmerman2021/Documents/fathomnet/train/rois/1552_5728.png,a photo of Hippasteria
/home/dzimmerman2021/Documents/fathomnet/train/rois/5395_16124.png,a photo of Paralomis multispina
/home/dzimmerman2021/Documents/fathomnet/train/rois/4912_14881.png,a photo of Isidella tentaculum
/home/dzimmerman2021/Documents/fathomnet/train/rois/4504_13887.png,a photo of Ophiacanthidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/6762_19204.png,a photo of Amphipoda
/home/dzimmerman2021/Documents/fathomnet/train/rois/1376_5158.png,a photo of Psolus squamatus
/home/dzimmerman2021/Documents/fathomnet/train/rois/2576_8829.png,a photo of Delectopecten
/home/dzimmerman2021/Documents/fathomnet/train/rois/7262_20222.png,a photo of Heterocarpus
/home/dzimmerman2021/Documents/fathomnet/train/rois/6945_19584.png,a photo of Gersemia juliepackardae
/home/dzimmerman2021/Documents/fathomnet/train/rois/7976_21762.png,a photo of Benthocodon pedunculata
/home/dzimmerman2021/Documents/fathomnet/train/rois/2372_8074.png,a photo of Crinoidea
/home/dzimmerman2021/Documents/fathomnet/train/rois/5866_17246.png,a photo of Paralomis multispina
/home/dzimmerman2021/Documents/fathomnet/train/rois/7043_19772.png,a photo of Mediaster aequalis
/home/dzimmerman2021/Documents/fathomnet/train/rois/7609_21062.png,a photo of Vesicomyidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/5197_15609.png,a photo of Gastropoda
/home/dzimmerman2021/Documents/fathomnet/train/rois/8975_23686.png,a photo of Psathyrometra fragilis
/home/dzimmerman2021/Documents/fathomnet/train/rois/7867_21555.png,a photo of Paelopatides confundens
/home/dzimmerman2021/Documents/fathomnet/train/rois/3645_11717.png,a photo of Heterocarpus
/home/dzimmerman2021/Documents/fathomnet/train/rois/7523_20882.png,a photo of Benthocodon pedunculata
/home/dzimmerman2021/Documents/fathomnet/train/rois/1173_4515.png,a photo of Ceriantharia
/home/dzimmerman2021/Documents/fathomnet/train/rois/8358_22479.png,a photo of Apostichopus leukothele
/home/dzimmerman2021/Documents/fathomnet/train/rois/4711_14452.png,a photo of Microstomus pacificus
/home/dzimmerman2021/Documents/fathomnet/train/rois/4756_14544.png,a photo of Vesicomyidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/2927_9715.png,a photo of Umbellula
/home/dzimmerman2021/Documents/fathomnet/train/rois/4986_15075.png,a photo of Hippasteria
/home/dzimmerman2021/Documents/fathomnet/train/rois/5928_17417.png,a photo of Ophiacanthidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/246_891.png,a photo of Psolus squamatus
/home/dzimmerman2021/Documents/fathomnet/train/rois/1495_5540.png,a photo of Isididae
/home/dzimmerman2021/Documents/fathomnet/train/rois/2048_7270.png,a photo of Psolus squamatus
/home/dzimmerman2021/Documents/fathomnet/train/rois/8096_21994.png,a photo of Sebastes diploproa
/home/dzimmerman2021/Documents/fathomnet/train/rois/4747_14527.png,a photo of Heteropolypus ritteri
/home/dzimmerman2021/Documents/fathomnet/train/rois/4969_15026.png,a photo of Scleractinia
/home/dzimmerman2021/Documents/fathomnet/train/rois/7641_21147.png,a photo of Abyssocucumis abyssorum
/home/dzimmerman2021/Documents/fathomnet/train/rois/2368_8063.png,a photo of Elpidia
/home/dzimmerman2021/Documents/fathomnet/train/rois/1423_5321.png,a photo of Isididae
/home/dzimmerman2021/Documents/fathomnet/train/rois/1526_5640.png,a photo of Metridium farcimen
/home/dzimmerman2021/Documents/fathomnet/train/rois/1228_4685.png,a photo of Microstomus pacificus
/home/dzimmerman2021/Documents/fathomnet/train/rois/2005_7159.png,a photo of Munidopsis
/home/dzimmerman2021/Documents/fathomnet/train/rois/6371_18400.png,a photo of Heterocarpus
/home/dzimmerman2021/Documents/fathomnet/train/rois/769_3087.png,a photo of Isididae
/home/dzimmerman2021/Documents/fathomnet/train/rois/6026_17591.png,a photo of Actinernus
/home/dzimmerman2021/Documents/fathomnet/train/rois/8945_23618.png,a photo of Acanthoptilum
/home/dzimmerman2021/Documents/fathomnet/train/rois/8897_23485.png,a photo of Actinopterygii
/home/dzimmerman2021/Documents/fathomnet/train/rois/989_3831.png,a photo of Ophiuroidea
/home/dzimmerman2021/Documents/fathomnet/train/rois/4953_14960.png,a photo of Umbellula
/home/dzimmerman2021/Documents/fathomnet/train/rois/7940_21698.png,a photo of Psathyrometra fragilis
/home/dzimmerman2021/Documents/fathomnet/train/rois/7643_21149.png,a photo of Elpidia
/home/dzimmerman2021/Documents/fathomnet/train/rois/5094_15381.png,a photo of Farrea
/home/dzimmerman2021/Documents/fathomnet/train/rois/7369_20468.png,a photo of Acanthascinae
/home/dzimmerman2021/Documents/fathomnet/train/rois/3170_10536.png,a photo of Umbellula
/home/dzimmerman2021/Documents/fathomnet/train/rois/1357_5082.png,a photo of Sebastolobus
/home/dzimmerman2021/Documents/fathomnet/train/rois/1923_6908.png,a photo of Mycale
/home/dzimmerman2021/Documents/fathomnet/train/rois/8428_22603.png,a photo of Terebellidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/2443_8336.png,a photo of Scotoplanes globosa
/home/dzimmerman2021/Documents/fathomnet/train/rois/885_3464.png,a photo of Munidopsis
/home/dzimmerman2021/Documents/fathomnet/train/rois/8094_21991.png,a photo of Benthocodon pedunculata
/home/dzimmerman2021/Documents/fathomnet/train/rois/2320_7976.png,a photo of Amphipoda
/home/dzimmerman2021/Documents/fathomnet/train/rois/4373_13590.png,a photo of Heterocarpus
/home/dzimmerman2021/Documents/fathomnet/train/rois/3643_11706.png,a photo of Umbellula
/home/dzimmerman2021/Documents/fathomnet/train/rois/1500_5547.png,a photo of Metridium farcimen
/home/dzimmerman2021/Documents/fathomnet/train/rois/4038_12718.png,a photo of Munnopsidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/2929_9735.png,a photo of Actinernus
/home/dzimmerman2021/Documents/fathomnet/train/rois/8697_23083.png,a photo of Pennatula phosphorea
/home/dzimmerman2021/Documents/fathomnet/train/rois/1098_4199.png,a photo of Octopus rubescens
/home/dzimmerman2021/Documents/fathomnet/train/rois/2404_8201.png,a photo of Metridium farcimen
/home/dzimmerman2021/Documents/fathomnet/train/rois/5127_15465.png,a photo of Farrea
/home/dzimmerman2021/Documents/fathomnet/train/rois/4746_14524.png,a photo of Crinoidea
/home/dzimmerman2021/Documents/fathomnet/train/rois/8049_21913.png,a photo of Lithodidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/620_2528.png,a photo of Isosicyonis
/home/dzimmerman2021/Documents/fathomnet/train/rois/89_354.png,a photo of Munidopsis
/home/dzimmerman2021/Documents/fathomnet/train/rois/1986_7130.png,a photo of Holothuroidea
/home/dzimmerman2021/Documents/fathomnet/train/rois/3719_11878.png,a photo of Octopus rubescens
/home/dzimmerman2021/Documents/fathomnet/train/rois/436_1834.png,a photo of Heteropolypus ritteri
/home/dzimmerman2021/Documents/fathomnet/train/rois/5280_15835.png,a photo of Paralomis multispina
/home/dzimmerman2021/Documents/fathomnet/train/rois/4173_13026.png,a photo of Octopus rubescens
/home/dzimmerman2021/Documents/fathomnet/train/rois/4208_13124.png,a photo of Liponema brevicorne
/home/dzimmerman2021/Documents/fathomnet/train/rois/1200_4598.png,a photo of Sebastolobus
/home/dzimmerman2021/Documents/fathomnet/train/rois/1273_4798.png,a photo of Benthocodon pedunculata
/home/dzimmerman2021/Documents/fathomnet/train/rois/1908_6873.png,a photo of Metridium farcimen
/home/dzimmerman2021/Documents/fathomnet/train/rois/2117_7484.png,a photo of Scleractinia
/home/dzimmerman2021/Documents/fathomnet/train/rois/3492_11384.png,a photo of Funiculina
/home/dzimmerman2021/Documents/fathomnet/train/rois/94_398.png,a photo of Ophiuroidea
/home/dzimmerman2021/Documents/fathomnet/train/rois/1587_5815.png,a photo of Asteroidea
/home/dzimmerman2021/Documents/fathomnet/train/rois/3032_10165.png,a photo of Umbellula
/home/dzimmerman2021/Documents/fathomnet/train/rois/1851_6686.png,a photo of Isididae
/home/dzimmerman2021/Documents/fathomnet/train/rois/6858_19390.png,a photo of Asbestopluma
/home/dzimmerman2021/Documents/fathomnet/train/rois/3820_12105.png,a photo of Elpidia
/home/dzimmerman2021/Documents/fathomnet/train/rois/4834_14737.png,a photo of Abyssocucumis abyssorum
/home/dzimmerman2021/Documents/fathomnet/train/rois/7253_20186.png,a photo of Asbestopluma monticola
/home/dzimmerman2021/Documents/fathomnet/train/rois/8928_23597.png,a photo of Psathyrometra fragilis
/home/dzimmerman2021/Documents/fathomnet/train/rois/3734_11925.png,a photo of Paelopatides confundens
/home/dzimmerman2021/Documents/fathomnet/train/rois/1481_5498.png,a photo of Hexactinellida
/home/dzimmerman2021/Documents/fathomnet/train/rois/3003_10080.png,a photo of Mycale
/home/dzimmerman2021/Documents/fathomnet/train/rois/5858_17221.png,a photo of Ceriantharia
/home/dzimmerman2021/Documents/fathomnet/train/rois/6383_18419.png,a photo of Amphipoda
/home/dzimmerman2021/Documents/fathomnet/train/rois/288_1067.png,a photo of Scotoplanes
/home/dzimmerman2021/Documents/fathomnet/train/rois/2215_7728.png,a photo of Isididae
/home/dzimmerman2021/Documents/fathomnet/train/rois/1382_5172.png,a photo of Ceriantharia
/home/dzimmerman2021/Documents/fathomnet/train/rois/3683_11798.png,a photo of Liponema brevicorne
/home/dzimmerman2021/Documents/fathomnet/train/rois/7689_21240.png,a photo of Apostichopus leukothele
/home/dzimmerman2021/Documents/fathomnet/train/rois/3729_11918.png,a photo of Chorilia longipes
/home/dzimmerman2021/Documents/fathomnet/train/rois/6274_18200.png,a photo of Holothuroidea
/home/dzimmerman2021/Documents/fathomnet/train/rois/6632_18916.png,a photo of Asbestopluma monticola
/home/dzimmerman2021/Documents/fathomnet/train/rois/2761_9325.png,a photo of Paelopatides confundens
/home/dzimmerman2021/Documents/fathomnet/train/rois/4965_15000.png,a photo of Ophiacanthidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/245_880.png,a photo of Ophiuroidea
/home/dzimmerman2021/Documents/fathomnet/train/rois/3091_10369.png,a photo of Farrea
/home/dzimmerman2021/Documents/fathomnet/train/rois/4449_13763.png,a photo of Paragorgia
/home/dzimmerman2021/Documents/fathomnet/train/rois/4988_15086.png,a photo of Tunicata
/home/dzimmerman2021/Documents/fathomnet/train/rois/552_2279.png,a photo of Strongylocentrotus fragilis
/home/dzimmerman2021/Documents/fathomnet/train/rois/393_1509.png,a photo of Paragorgia arborea
/home/dzimmerman2021/Documents/fathomnet/train/rois/5285_15846.png,a photo of Liponema brevicorne
/home/dzimmerman2021/Documents/fathomnet/train/rois/989_3835.png,a photo of Heteropolypus ritteri
/home/dzimmerman2021/Documents/fathomnet/train/rois/384_1479.png,a photo of Microstomus pacificus
/home/dzimmerman2021/Documents/fathomnet/train/rois/1129_4319.png,a photo of Hippasteria
/home/dzimmerman2021/Documents/fathomnet/train/rois/6148_17894.png,a photo of Ceriantharia
/home/dzimmerman2021/Documents/fathomnet/train/rois/4778_14586.png,a photo of Farrea
/home/dzimmerman2021/Documents/fathomnet/train/rois/857_3328.png,a photo of Metridium farcimen
/home/dzimmerman2021/Documents/fathomnet/train/rois/7602_21027.png,a photo of Corallimorphus pilatus
/home/dzimmerman2021/Documents/fathomnet/train/rois/6790_19257.png,a photo of Parastenella
/home/dzimmerman2021/Documents/fathomnet/train/rois/6635_18929.png,a photo of Caridea
/home/dzimmerman2021/Documents/fathomnet/train/rois/7387_20509.png,a photo of Terebellidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/6090_17720.png,a photo of Liponema brevicorne
/home/dzimmerman2021/Documents/fathomnet/train/rois/85_339.png,a photo of Munidopsis
/home/dzimmerman2021/Documents/fathomnet/train/rois/2870_9558.png,a photo of Hexactinellida
/home/dzimmerman2021/Documents/fathomnet/train/rois/2517_8584.png,a photo of Chionoecetes tanneri
/home/dzimmerman2021/Documents/fathomnet/train/rois/8265_22287.png,a photo of Terebellidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/2542_8653.png,a photo of Heterocarpus
/home/dzimmerman2021/Documents/fathomnet/train/rois/8353_22466.png,a photo of Brisingida
/home/dzimmerman2021/Documents/fathomnet/train/rois/10_25.png,a photo of Delectopecten
/home/dzimmerman2021/Documents/fathomnet/train/rois/7706_21273.png,a photo of Heterocarpus
/home/dzimmerman2021/Documents/fathomnet/train/rois/5021_15163.png,a photo of Asbestopluma monticola
/home/dzimmerman2021/Documents/fathomnet/train/rois/4428_13702.png,a photo of Farrea
/home/dzimmerman2021/Documents/fathomnet/train/rois/4239_13247.png,a photo of Vesicomyidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/2298_7929.png,a photo of Staurocalyptus
/home/dzimmerman2021/Documents/fathomnet/train/rois/7717_21298.png,a photo of Psathyrometra fragilis
/home/dzimmerman2021/Documents/fathomnet/train/rois/4231_13200.png,a photo of Paralomis multispina
/home/dzimmerman2021/Documents/fathomnet/train/rois/8854_23377.png,a photo of Mediaster aequalis
/home/dzimmerman2021/Documents/fathomnet/train/rois/5761_17028.png,a photo of Pyrosoma atlanticum
/home/dzimmerman2021/Documents/fathomnet/train/rois/5541_16477.png,a photo of Hormathiidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/4225_13173.png,a photo of Scleractinia
/home/dzimmerman2021/Documents/fathomnet/train/rois/8153_22110.png,a photo of Pennatula phosphorea
/home/dzimmerman2021/Documents/fathomnet/train/rois/4048_12734.png,a photo of Farrea
/home/dzimmerman2021/Documents/fathomnet/train/rois/7662_21183.png,a photo of Brisingida
/home/dzimmerman2021/Documents/fathomnet/train/rois/8585_22871.png,a photo of Mycale
/home/dzimmerman2021/Documents/fathomnet/train/rois/5627_16741.png,a photo of Heterocarpus
/home/dzimmerman2021/Documents/fathomnet/train/rois/2874_9568.png,a photo of Apostichopus leukothele
/home/dzimmerman2021/Documents/fathomnet/train/rois/3735_11926.png,a photo of Parastenella
/home/dzimmerman2021/Documents/fathomnet/train/rois/4575_14094.png,a photo of Microstomus pacificus
/home/dzimmerman2021/Documents/fathomnet/train/rois/3145_10493.png,a photo of Isididae
/home/dzimmerman2021/Documents/fathomnet/train/rois/8900_23499.png,a photo of Mediaster aequalis
/home/dzimmerman2021/Documents/fathomnet/train/rois/1454_5430.png,a photo of Peniagone
/home/dzimmerman2021/Documents/fathomnet/train/rois/1565_5754.png,a photo of Rathbunaster californicus
/home/dzimmerman2021/Documents/fathomnet/train/rois/167_629.png,a photo of Strongylocentrotus fragilis
/home/dzimmerman2021/Documents/fathomnet/train/rois/94_388.png,a photo of Ophiuroidea
/home/dzimmerman2021/Documents/fathomnet/train/rois/8963_23654.png,a photo of Acanthoptilum
/home/dzimmerman2021/Documents/fathomnet/train/rois/8771_23232.png,a photo of Apostichopus leukothele
/home/dzimmerman2021/Documents/fathomnet/train/rois/2934_9782.png,a photo of Hormathiidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/5945_17444.png,a photo of Heterocarpus
/home/dzimmerman2021/Documents/fathomnet/train/rois/987_3827.png,a photo of Ceriantharia
/home/dzimmerman2021/Documents/fathomnet/train/rois/160_598.png,a photo of Peniagone
/home/dzimmerman2021/Documents/fathomnet/train/rois/4885_14841.png,a photo of Elpidia
/home/dzimmerman2021/Documents/fathomnet/train/rois/925_3597.png,a photo of Holothuroidea
/home/dzimmerman2021/Documents/fathomnet/train/rois/6245_18155.png,a photo of Mycale
/home/dzimmerman2021/Documents/fathomnet/train/rois/5008_15135.png,a photo of Octopus rubescens
/home/dzimmerman2021/Documents/fathomnet/train/rois/999_3862.png,a photo of Funiculina
/home/dzimmerman2021/Documents/fathomnet/train/rois/94_393.png,a photo of Scotoplanes
/home/dzimmerman2021/Documents/fathomnet/train/rois/7072_19844.png,a photo of Florometra serratissima
/home/dzimmerman2021/Documents/fathomnet/train/rois/7581_20987.png,a photo of Parastenella
/home/dzimmerman2021/Documents/fathomnet/train/rois/2946_9847.png,a photo of Funiculina
/home/dzimmerman2021/Documents/fathomnet/train/rois/5248_15775.png,a photo of Sebastes
/home/dzimmerman2021/Documents/fathomnet/train/rois/1927_6915.png,a photo of Keratoisis
/home/dzimmerman2021/Documents/fathomnet/train/rois/4871_14812.png,a photo of Gastropoda
/home/dzimmerman2021/Documents/fathomnet/train/rois/6854_19379.png,a photo of Asbestopluma monticola
/home/dzimmerman2021/Documents/fathomnet/train/rois/7387_20513.png,a photo of Terebellidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/6944_19581.png,a photo of Microstomus pacificus
/home/dzimmerman2021/Documents/fathomnet/train/rois/1227_4676.png,a photo of Lithodidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/446_1866.png,a photo of Sebastolobus
/home/dzimmerman2021/Documents/fathomnet/train/rois/4869_14810.png,a photo of Umbellula
/home/dzimmerman2021/Documents/fathomnet/train/rois/2698_9143.png,a photo of Rathbunaster californicus
/home/dzimmerman2021/Documents/fathomnet/train/rois/3638_11690.png,a photo of Actinernus
/home/dzimmerman2021/Documents/fathomnet/train/rois/4972_15041.png,a photo of Caridea
/home/dzimmerman2021/Documents/fathomnet/train/rois/6415_18498.png,a photo of Pyrosoma atlanticum
/home/dzimmerman2021/Documents/fathomnet/train/rois/5505_16406.png,a photo of Sebastes
/home/dzimmerman2021/Documents/fathomnet/train/rois/151_570.png,a photo of Actinernus
/home/dzimmerman2021/Documents/fathomnet/train/rois/4448_13757.png,a photo of Hormathiidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/640_2589.png,a photo of Crinoidea
/home/dzimmerman2021/Documents/fathomnet/train/rois/5106_15398.png,a photo of Isosicyonis
/home/dzimmerman2021/Documents/fathomnet/train/rois/3854_12233.png,a photo of Abyssocucumis abyssorum
/home/dzimmerman2021/Documents/fathomnet/train/rois/535_2164.png,a photo of Peniagone
/home/dzimmerman2021/Documents/fathomnet/train/rois/3069_10322.png,a photo of Heterocarpus
/home/dzimmerman2021/Documents/fathomnet/train/rois/3460_11309.png,a photo of Farrea
/home/dzimmerman2021/Documents/fathomnet/train/rois/3169_10530.png,a photo of Munidopsis
/home/dzimmerman2021/Documents/fathomnet/train/rois/6401_18478.png,a photo of Abyssocucumis abyssorum
/home/dzimmerman2021/Documents/fathomnet/train/rois/5021_15174.png,a photo of Asbestopluma monticola
/home/dzimmerman2021/Documents/fathomnet/train/rois/1414_5294.png,a photo of Caridea
/home/dzimmerman2021/Documents/fathomnet/train/rois/4497_13871.png,a photo of Pyrosoma atlanticum
/home/dzimmerman2021/Documents/fathomnet/train/rois/6394_18460.png,a photo of Microstomus pacificus
/home/dzimmerman2021/Documents/fathomnet/train/rois/276_1023.png,a photo of Scotoplanes
/home/dzimmerman2021/Documents/fathomnet/train/rois/6198_18015.png,a photo of Pyrosoma atlanticum
/home/dzimmerman2021/Documents/fathomnet/train/rois/7508_20850.png,a photo of Asbestopluma monticola
/home/dzimmerman2021/Documents/fathomnet/train/rois/3789_12030.png,a photo of Florometra serratissima
/home/dzimmerman2021/Documents/fathomnet/train/rois/6952_19599.png,a photo of Ceriantharia
/home/dzimmerman2021/Documents/fathomnet/train/rois/1620_5949.png,a photo of Octopus rubescens
/home/dzimmerman2021/Documents/fathomnet/train/rois/5433_16233.png,a photo of Pyrosoma atlanticum
/home/dzimmerman2021/Documents/fathomnet/train/rois/5823_17161.png,a photo of Holothuroidea
/home/dzimmerman2021/Documents/fathomnet/train/rois/4973_15045.png,a photo of Brisingida
/home/dzimmerman2021/Documents/fathomnet/train/rois/2198_7687.png,a photo of Ceriantharia
/home/dzimmerman2021/Documents/fathomnet/train/rois/6455_18576.png,a photo of Scleractinia
/home/dzimmerman2021/Documents/fathomnet/train/rois/700_2798.png,a photo of Chionoecetes tanneri
/home/dzimmerman2021/Documents/fathomnet/train/rois/5036_15228.png,a photo of Pennatula phosphorea
/home/dzimmerman2021/Documents/fathomnet/train/rois/6622_18889.png,a photo of Abyssocucumis abyssorum
/home/dzimmerman2021/Documents/fathomnet/train/rois/6725_19138.png,a photo of Ceriantharia
/home/dzimmerman2021/Documents/fathomnet/train/rois/2927_9721.png,a photo of Isosicyonis
/home/dzimmerman2021/Documents/fathomnet/train/rois/6264_18185.png,a photo of Benthocodon pedunculata
/home/dzimmerman2021/Documents/fathomnet/train/rois/7387_20508.png,a photo of Terebellidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/3221_10663.png,a photo of Isididae
/home/dzimmerman2021/Documents/fathomnet/train/rois/5088_15360.png,a photo of Sebastes
/home/dzimmerman2021/Documents/fathomnet/train/rois/4232_13205.png,a photo of Pyrosoma atlanticum
/home/dzimmerman2021/Documents/fathomnet/train/rois/1376_5165.png,a photo of Chionoecetes tanneri
/home/dzimmerman2021/Documents/fathomnet/train/rois/4200_13092.png,a photo of Gersemia juliepackardae
/home/dzimmerman2021/Documents/fathomnet/train/rois/8188_22161.png,a photo of Acanthascinae
/home/dzimmerman2021/Documents/fathomnet/train/rois/8749_23190.png,a photo of Mediaster aequalis
/home/dzimmerman2021/Documents/fathomnet/train/rois/7212_20108.png,a photo of Gersemia juliepackardae
/home/dzimmerman2021/Documents/fathomnet/train/rois/7238_20157.png,a photo of Psathyrometra fragilis
/home/dzimmerman2021/Documents/fathomnet/train/rois/4141_12952.png,a photo of Holothuroidea
/home/dzimmerman2021/Documents/fathomnet/train/rois/8406_22569.png,a photo of Mediaster aequalis
/home/dzimmerman2021/Documents/fathomnet/train/rois/22_62.png,a photo of Ceriantharia
/home/dzimmerman2021/Documents/fathomnet/train/rois/6694_19054.png,a photo of Paralomis multispina
/home/dzimmerman2021/Documents/fathomnet/train/rois/6183_17987.png,a photo of Florometra serratissima
/home/dzimmerman2021/Documents/fathomnet/train/rois/7854_21533.png,a photo of Benthocodon pedunculata
/home/dzimmerman2021/Documents/fathomnet/train/rois/4692_14401.png,a photo of Lithodidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/272_1002.png,a photo of Isosicyonis
/home/dzimmerman2021/Documents/fathomnet/train/rois/2366_8060.png,a photo of Merluccius productus
/home/dzimmerman2021/Documents/fathomnet/train/rois/707_2820.png,a photo of Scleractinia
/home/dzimmerman2021/Documents/fathomnet/train/rois/2275_7869.png,a photo of Scotoplanes globosa
/home/dzimmerman2021/Documents/fathomnet/train/rois/7741_21350.png,a photo of Heterocarpus
/home/dzimmerman2021/Documents/fathomnet/train/rois/1816_6553.png,a photo of Funiculina
/home/dzimmerman2021/Documents/fathomnet/train/rois/3976_12559.png,a photo of Caridea
/home/dzimmerman2021/Documents/fathomnet/train/rois/1935_6932.png,a photo of Isididae
/home/dzimmerman2021/Documents/fathomnet/train/rois/7355_20445.png,a photo of Vesicomyidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/1110_4238.png,a photo of Asteroidea
/home/dzimmerman2021/Documents/fathomnet/train/rois/502_2071.png,a photo of Isididae
/home/dzimmerman2021/Documents/fathomnet/train/rois/7459_20713.png,a photo of Terebellidae
/home/dzimmerman2021/Documents/fathomnet/train/rois/1802_6519.png,a photo of Asbestopluma
/home/dzimmerman2021/Documents/fathomnet/train/rois/5004_15129.png,a photo of Hippasteria
/home/dzimmerman2021/Documents/fathomnet/train/rois/939_3644.png,a photo of Heteropolypus ritteri
/home/dzimmerman2021/Documents/fathomnet/train/rois/989_3833.png,a photo of Ophiuroidea
/home/dzimmerman2021/Documents/fathomnet/train/rois/6722_19130.png,a photo of Elpidia
/home/dzimmerman2021/Documents/fathomnet/train/rois/858_3332.png,a photo of Actinernus
